Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ant5002,Gemma Purse,"<div class=""page"" title=""Page 3"" data-mce-fragment=""1"">
<div class=""section"" data-mce-fragment=""1"">
<div class=""layoutArea"" data-mce-fragment=""1"">
<div class=""column"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">The perfect everyday bag for Autumn Winter 2022. The Gemma purse features artfully gathered leather and a rolled leather top handle with an detachable strap. </span></p>
<ul>
<li><span data-mce-fragment=""1"">Fully lined with inside pockets; 9.8"" x 5"" x 7""</span></li>
<li><span>Handmade in Italy</span></li>
<li><span>Genuine Italian leather </span></li>
</ul>
</div>
</div>
</div>
</div>",Cocobelle,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Bags,"All Accessories, AW 2021, Full Price Accessories",true,Color,Clay,Size,O/S,,,'845175064095,0.0,shopify,deny,manual,118.00,168.00,true,true,'845175064095,https://cdn.shopify.com/s/files/1/1796/0497/products/1_54fe80f7-6dc8-41fa-8ed5-4f0582257fa6.png?v=1632942573,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1_54fe80f7-6dc8-41fa-8ed5-4f0582257fa6.png?v=1632942573,lb,,,active
ant5002,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/2_01f14dc4-0e82-4009-baba-47fb3b694974.png?v=1632942573,2,,,,,,,,,,,,,,,,,,,,,,
ant5002,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/3_33e77d2d-2af2-4606-8809-415a0f355fdb.png?v=1632942573,3,,,,,,,,,,,,,,,,,,,,,,
ant5003,Carmen Purse,"<div class=""page"" title=""Page 7"" data-mce-fragment=""1"">
<div class=""section"" data-mce-fragment=""1"">
<div class=""layoutArea"" data-mce-fragment=""1"">
<div class=""column"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><meta charset=""utf-8"">A timeless but unique design, this woven leather purse is ready to pair with your favorite sweater and jeans. </span></p>
<ul>
<li>Made in Italy</li>
<li>Genuine Italian leather</li>
<li>Adjustable strap</li>
<li>Fully lined with inside pockets</li>
<li>10.6"" x 2.4"" x 7""</li>
</ul>
</div>
</div>
</div>
</div>",Cocobelle,Apparel & Accessories > Handbag & Wallet Accessories,Bags,"All Accessories, AW 2021, Full Price Accessories, Made In Italy, Sale, Sale Sandals",true,Color,Brown,Size,O/S,,,'845175064101,0.0,shopify,deny,manual,184.00,263.00,true,true,'845175064101,https://cdn.shopify.com/s/files/1/1796/0497/products/4_25d8f40f-8d89-4d6f-a112-79f95d895e4a.png?v=1632941493,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/4_25d8f40f-8d89-4d6f-a112-79f95d895e4a.png?v=1632941493,lb,,,active
ant5003,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/2_48ce8fb4-0e5f-47dd-ac78-1563819e1664.png?v=1632941493,2,,,,,,,,,,,,,,,,,,,,,,
ant5003,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1_90cc981d-f744-419f-a33b-b5aea40aea40.png?v=1632941504,3,,,,,,,,,,,,,,,,,,,,,,
ant5003,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/3_816c56b4-70c0-47b2-8191-50e9607c85c2.png?v=1632941504,4,,,,,,,,,,,,,,,,,,,,,,
fiona-sandal,Fiona Sandal,"<p><meta charset=""utf-8""><span data-sheets-userformat='{""2"":10241,""3"":{""1"":0,""3"":1},""14"":{""1"":3,""3"":1},""16"":12}' data-sheets-value='{""1"":2,""2"":""Wide single strap slide. Available in leather and pony.""}' data-mce-fragment=""1"">Slip on and go! With more coverage and beautiful leopard print, this slide will comfortably see you transition from late Spring through early Fall, and all Summer long.  </span></p>
<p class=""p1""><br></p>
<p class=""p2"">MATERIALS &amp; CONSTRUCTION:</p>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Genuine Italian leather upper</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Cushioned leather insole for comfort<br> and support</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Handmade in Italy's Puglia region</li>
</ul>",Cocobelle,,Sandals,"all sandals, AW 2021, Full Price Sandals, Holiday Gift Guide, Made In Italy, Size Chart, Spring 2022",true,Color,Pony Leopard,Size,36,,,'845175060158,0.0,shopify,deny,manual,263.00,,true,true,'845175060158,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_1.png?v=1634160258,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_1.png?v=1634160258,lb,,,active
fiona-sandal,,,,,,,,,Pony Leopard,,37,,,'845175060165,0.0,shopify,deny,manual,263.00,,true,true,'845175060165,https://cdn.shopify.com/s/files/1/1796/0497/products/1copy.png?v=1634160258,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_1.png?v=1634160258,lb,,,
fiona-sandal,,,,,,,,,Pony Leopard,,38,,,'845175060172,0.0,shopify,deny,manual,263.00,,true,true,'845175060172,https://cdn.shopify.com/s/files/1/1796/0497/products/Fiona_FIO_285_LeopardPony_single_2048x2048_1242a2af-e94e-4a83-b383-2a1939103a1e.jpg?v=1634160258,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_1.png?v=1634160258,lb,,,
fiona-sandal,,,,,,,,,Pony Leopard,,39,,,'845175060189,0.0,shopify,deny,manual,263.00,,true,true,'845175060189,https://cdn.shopify.com/s/files/1/1796/0497/products/Fiona_FIO_285_LeopardPony_side_2048x2048_63e31bc6-5278-49e0-8d4f-bbe8e8ed7d22.jpg?v=1634160258,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_1.png?v=1634160258,lb,,,
fiona-sandal,,,,,,,,,Pony Leopard,,40,,,'845175060196,0.0,shopify,deny,manual,263.00,,true,true,'845175060196,https://cdn.shopify.com/s/files/1/1796/0497/products/2copy.png?v=1634160258,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_1.png?v=1634160258,lb,,,
fiona-sandal,,,,,,,,,Pony Leopard,,41,,,'845175060202,0.0,shopify,deny,manual,263.00,,true,true,'845175060202,https://cdn.shopify.com/s/files/1/1796/0497/products/3copy.png?v=1634160258,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_1.png?v=1634160258,lb,,,
aria,Aria,"<p data-mce-fragment=""1"">The Aria is a simple sandal that manages to make a statement, with asymmetrical strap and toe ring on our classic leather sole. Perfectly comfortable for uncomplicated living. </p>
<p class=""p1""><br></p>
<p class=""p2"">MATERIALS &amp; CONSTRUCTION:</p>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Genuine Italian leather upper</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Leather insole for comfort<br> and support</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Handmade in Italy's Puglia region</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">WEAR YOUR COCOBELLE SANDALS WITH PRIDE </strong><br data-mce-fragment=""1"">Purchasing a pair of Cocobelle sandals means you are directly supporting artisans in Italy and their sustainable handmade production model. One sandal at a time we are creating a community of conscious consumers with respect for people and the planet.  </p>
<p data-mce-fragment=""1"">Your sandals were designed and made to last well beyond the Summer because fashion shouldn't be fast, it should last. Franco &amp; Rocco made your sandals.</p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>THIS ITEM IS ON FINAL SALE</strong></p>",Cocobelle,,Sandals,"Archive Sale 2021, Size Chart",true,Color,NATURAL,Size,36,,,'845175055451,0.0,shopify,deny,manual,96.00,128.00,true,true,'845175055451,https://cdn.shopify.com/s/files/1/1796/0497/products/1_d1477dc8-9346-43bb-89c0-ceca04285e4d.png?v=1635957015,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1_d1477dc8-9346-43bb-89c0-ceca04285e4d.png?v=1635957015,lb,,,active
aria,,,,,,,,,NATURAL,,37,,,'845175055468,0.0,shopify,deny,manual,96.00,128.00,true,true,'845175055468,https://cdn.shopify.com/s/files/1/1796/0497/products/5_246fb1fc-16a4-407e-8316-a6c895a4a545.png?v=1635957015,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1_d1477dc8-9346-43bb-89c0-ceca04285e4d.png?v=1635957015,lb,,,
aria,,,,,,,,,NATURAL,,38,,,'845175055475,0.0,shopify,deny,manual,96.00,128.00,true,true,'845175055475,https://cdn.shopify.com/s/files/1/1796/0497/products/3_1d32042c-d037-43d4-bb1b-900edba12545.png?v=1635957015,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1_d1477dc8-9346-43bb-89c0-ceca04285e4d.png?v=1635957015,lb,,,
aria,,,,,,,,,NATURAL,,39,,,'845175055482,0.0,shopify,deny,manual,96.00,128.00,true,true,'845175055482,https://cdn.shopify.com/s/files/1/1796/0497/products/7_222381f4-493a-4054-b45f-c92cbdaf3a21.png?v=1635957015,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1_d1477dc8-9346-43bb-89c0-ceca04285e4d.png?v=1635957015,lb,,,
aria,,,,,,,,,NATURAL,,41,,,'845175055505,0.0,shopify,deny,manual,96.00,128.00,true,true,'845175055505,https://cdn.shopify.com/s/files/1/1796/0497/products/2_d81cee0a-1c6d-4640-b96b-81694d1aaae6.png?v=1635957015,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1_d1477dc8-9346-43bb-89c0-ceca04285e4d.png?v=1635957015,lb,,,
aria,,,,,,,,,ANTIQUE GOLD,,36,,,'845175055338,0.0,shopify,deny,manual,96.00,128.00,true,true,'845175055338,https://cdn.shopify.com/s/files/1/1796/0497/products/6_47883899-9b8a-44af-98bd-b87ac03e2b13.png?v=1635957015,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/2_d81cee0a-1c6d-4640-b96b-81694d1aaae6.png?v=1635957015,lb,,,
aria,,,,,,,,,ANTIQUE GOLD,,37,,,'845175055345,0.0,shopify,deny,manual,96.00,128.00,true,true,'845175055345,https://cdn.shopify.com/s/files/1/1796/0497/products/4_04010519-4f4f-467f-b1c6-b5220f0716de.png?v=1635957015,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/2_d81cee0a-1c6d-4640-b96b-81694d1aaae6.png?v=1635957015,lb,,,
aria,,,,,,,,,ANTIQUE GOLD,,38,,,'845175055352,0.0,shopify,deny,manual,96.00,128.00,true,true,'845175055352,https://cdn.shopify.com/s/files/1/1796/0497/products/8_e1ac6057-5db0-4b02-b175-4288ed2932dd.png?v=1635957015,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/2_d81cee0a-1c6d-4640-b96b-81694d1aaae6.png?v=1635957015,lb,,,
aria,,,,,,,,,ANTIQUE GOLD,,39,,,'845175055369,0.0,shopify,deny,manual,96.00,128.00,true,true,'845175055369,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/2_d81cee0a-1c6d-4640-b96b-81694d1aaae6.png?v=1635957015,lb,,,
aria,,,,,,,,,ANTIQUE GOLD,,40,,,'845175055376,0.0,shopify,deny,manual,96.00,128.00,true,true,'845175055376,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/2_d81cee0a-1c6d-4640-b96b-81694d1aaae6.png?v=1635957015,lb,,,
aria,,,,,,,,,ANTIQUE GOLD,,41,,,'845175055383,0.0,shopify,deny,manual,96.00,128.00,true,true,'845175055383,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/2_d81cee0a-1c6d-4640-b96b-81694d1aaae6.png?v=1635957015,lb,,,
leather-slide,Leather Slide,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Our timeless classic two strap best-selling slide. Comfortable and supportive for every day and beyond.</span></p>
<p class=""p1"">MATERIALS &amp; CONSTRUCTION:</p>
<ul class=""ul1"">
<li class=""li1"">
<span class=""s1""></span>Genuine Italian leather upper</li>
</ul>
<ul class=""ul1"">
<li class=""li1"">Leather insole for comfort<br> and support</li>
</ul>
<ul class=""ul1"">
<li class=""li1"">
<span class=""s1""></span>Handmade in Italy's Puglia region</li>
</ul>
<ul data-mce-fragment=""1"">
<li class=""li1"">NOTE: this sandals does not feature the cushioned leather insole.<br>
</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">WEAR YOUR COCOBELLE SANDALS WITH PRIDE </strong><br data-mce-fragment=""1"">Purchasing a pair of Cocobelle sandals means you are directly supporting artisans in Italy and their sustainable handmade production model. One sandal at a time we are creating a community of conscious consumers with respect for people and the planet.  </p>
<p data-mce-fragment=""1"">Your sandals were designed and made to last well beyond the Summer because fashion shouldn't be fast, it should last. Franco &amp; Rocco made your sandals.</p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">THIS ITEM IS FINAL SALE.</strong></p>",Cocobelle,,Sandals,"Archive Sale 2021, Gift Guide, Gift Guide - Favorites, mothers day collection, Size Chart, Slide Sandal",true,Color,GOLD,Size,36,,,'845175033060,0.0,shopify,deny,manual,96.00,128.00,true,false,'845175033060,https://cdn.shopify.com/s/files/1/1796/0497/products/6_af3380b9-5e29-4f67-9531-1c333fc56242.png?v=1649179317,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/6_af3380b9-5e29-4f67-9531-1c333fc56242.png?v=1649179317,lb,,,active
leather-slide,,,,,,,,,GOLD,,37,,,'845175033077,0.0,shopify,deny,manual,96.00,128.00,true,false,'845175033077,https://cdn.shopify.com/s/files/1/1796/0497/products/7_1436f341-1d5d-412e-bde8-b53f9cf830a1.png?v=1649179317,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/6_af3380b9-5e29-4f67-9531-1c333fc56242.png?v=1649179317,lb,,,
leather-slide,,,,,,,,,GOLD,,38,,,'845175033084,0.0,shopify,deny,manual,96.00,128.00,true,false,'845175033084,https://cdn.shopify.com/s/files/1/1796/0497/products/8_ab1d79d9-58c3-4cce-951d-6c602b3e0b07.png?v=1649179317,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/6_af3380b9-5e29-4f67-9531-1c333fc56242.png?v=1649179317,lb,,,
leather-slide,,,,,,,,,GOLD,,40,,,'845175033107,0.0,shopify,deny,manual,96.00,128.00,true,false,'845175033107,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/6_af3380b9-5e29-4f67-9531-1c333fc56242.png?v=1649179317,lb,,,
leather-slide,,,,,,,,,GOLD,,41,,,'845175033114,0.0,shopify,deny,manual,96.00,128.00,true,false,'845175033114,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/6_af3380b9-5e29-4f67-9531-1c333fc56242.png?v=1649179317,lb,,,
aries-mule,Aries Mule,"<p style=""margin-bottom: 1em; line-height: 1.4; color: #212b36; font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;""><span data-mce-fragment=""1"">When you know yourself, you're empowered. When you accept yourself, you're invincible. That's the Aries motto. Handmade in Italy, this soft leather mule is perfect to slip on and go. </span></p>
<p class=""p1""><br></p>
<p class=""p2"">MATERIALS &amp; CONSTRUCTION:</p>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Genuine Italian leather upper</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Leather insole </li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Handmade in Italy's Puglia region</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">WEAR YOUR COCOBELLE SANDALS WITH PRIDE </strong><br data-mce-fragment=""1"">Purchasing a pair of Cocobelle sandals means you are directly supporting artisans in Italy and their sustainable handmade production model. One sandal at a time we are creating a community of conscious consumers with respect for people and the planet.  </p>
<p data-mce-fragment=""1"">Your sandals were designed and made to last well beyond the Summer because fashion shouldn't be fast, it should last.</p>",Cocobelle,,Sandals,"Gift Guide, Holiday Gift Guide, Resort 2022, Size Chart",true,Color,Black,Size,36,,,'845175064200,0.0,shopify,deny,manual,188.00,,true,true,'845175064200,https://cdn.shopify.com/s/files/1/1796/0497/products/Aries_ARS_Hazel_pair.jpg?v=1646074310,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ScreenShot2021-12-12at3.57.49PM.png?v=1646074350,lb,,,active
aries-mule,,,,,,,,,Black,,37,,,'845175064217,0.0,shopify,deny,manual,188.00,,true,true,'845175064217,https://cdn.shopify.com/s/files/1/1796/0497/products/Aries_ARS_Hazel_above.jpg?v=1646074310,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ScreenShot2021-12-12at3.57.49PM.png?v=1646074350,lb,,,
aries-mule,,,,,,,,,Black,,38,,,'845175064224,0.0,shopify,deny,manual,188.00,,true,true,'845175064224,https://cdn.shopify.com/s/files/1/1796/0497/products/Aries_ARS_Hazel_side.jpg?v=1646074310,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ScreenShot2021-12-12at3.57.49PM.png?v=1646074350,lb,,,
aries-mule,,,,,,,,,Black,,39,,,'845175064231,0.0,shopify,deny,manual,188.00,,true,true,'845175064231,https://cdn.shopify.com/s/files/1/1796/0497/products/1_410cf847-a50a-4a1c-af38-e87db9d7b584.png?v=1646074350,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ScreenShot2021-12-12at3.57.49PM.png?v=1646074350,lb,,,
aries-mule,,,,,,,,,Black,,40,,,'845175064248,0.0,shopify,deny,manual,188.00,,true,true,'845175064248,https://cdn.shopify.com/s/files/1/1796/0497/products/3_8e53985b-6abd-4504-b2bd-b619774bc360.png?v=1646074350,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ScreenShot2021-12-12at3.57.49PM.png?v=1646074350,lb,,,
aries-mule,,,,,,,,,Black,,41,,,'845175064255,0.0,shopify,deny,manual,188.00,,true,true,'845175064255,https://cdn.shopify.com/s/files/1/1796/0497/products/2_afdc010a-05de-475d-bfa3-24ef6a0d0709.png?v=1646074350,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ScreenShot2021-12-12at3.57.49PM.png?v=1646074350,lb,,,
aries-mule,,,,,,,,,Ecru,,36,,,'845175058278,0.0,shopify,deny,manual,188.00,,true,true,'845175058278,https://cdn.shopify.com/s/files/1/1796/0497/products/ScreenShot2021-12-12at3.57.49PM.png?v=1646074350,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1_410cf847-a50a-4a1c-af38-e87db9d7b584.png?v=1646074350,lb,,,
aries-mule,,,,,,,,,Ecru,,39,,,'845175058308,0.0,shopify,deny,manual,188.00,,true,true,'845175058308,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1_410cf847-a50a-4a1c-af38-e87db9d7b584.png?v=1646074350,lb,,,
aries-mule,,,,,,,,,Hazel,,36,,,'845175064323,0.0,shopify,deny,manual,188.00,,true,true,'845175064323,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aries_ARS_Hazel_pair.jpg?v=1646074310,lb,,,
aries-mule,,,,,,,,,Hazel,,37,,,'845175064330,0.0,shopify,deny,manual,188.00,,true,true,'845175064330,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aries_ARS_Hazel_pair.jpg?v=1646074310,lb,,,
aries-mule,,,,,,,,,Hazel,,38,,,'845175064347,0.0,shopify,deny,manual,188.00,,true,true,'845175064347,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aries_ARS_Hazel_pair.jpg?v=1646074310,lb,,,
aries-mule,,,,,,,,,Hazel,,39,,,'845175064354,0.0,shopify,deny,manual,188.00,,true,true,'845175064354,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aries_ARS_Hazel_pair.jpg?v=1646074310,lb,,,
aries-mule,,,,,,,,,Hazel,,40,,,'845175064361,0.0,shopify,deny,manual,188.00,,true,true,'845175064361,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aries_ARS_Hazel_pair.jpg?v=1646074310,lb,,,
aries-mule,,,,,,,,,Hazel,,41,,,'845175064378,0.0,shopify,deny,manual,188.00,,true,true,'845175064378,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aries_ARS_Hazel_pair.jpg?v=1646074310,lb,,,
aloha-sandal,Aloha Sandal,"<p>Where simplicity and sophistication meet, the Aloha slide is an easy ""slip on and go sandal"" that will elevate the look of every outfit. </p>
<p class=""p1""><br></p>
<p class=""p2"">MATERIALS &amp; CONSTRUCTION:</p>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Genuine Italian leather upper</li>
</ul>
<ul>
<li>Inter locking leather straps</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Cushioned hand- stitched leather insole for comfort<br> and support</li>
</ul>
<ul>
<li class=""li2"">
<span class=""s1""></span>Handmade in Italy's Puglia region</li>
</ul>
<p><strong>WEAR YOUR COCOBELLE SANDALS WITH PRIDE </strong><br>Purchasing a pair of Cocobelle sandals means you are directly supporting artisans in Italy and their sustainable handmade production model. One sandal at a time we are creating a community of conscious consumers with respect for people and the planet.  </p>
<p>Your sandals were designed and made to last well beyond the Summer because fashion shouldn't be fast, it should last.</p>",Cocobelle,,Sandals,"gold sandal, mothers day collection, Resort 2022, Size Chart, Spring 2022",true,Color,Brown,Size,36,,,'845175064842,544.310844,shopify,deny,manual,195.00,,true,true,'845175064842,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_210_Brown_pair.jpg?v=1646071886,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_210_Brown_pair.jpg?v=1646071886,lb,,,active
aloha-sandal,,,,,,,,,Brown,,37,,,'845175064859,544.310844,shopify,deny,manual,195.00,,true,true,'845175064859,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_210_Brown_side.jpg?v=1646071886,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_210_Brown_pair.jpg?v=1646071886,lb,,,
aloha-sandal,,,,,,,,,Brown,,38,,,'845175064866,544.310844,shopify,deny,manual,195.00,,true,true,'845175064866,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_210_Brown_single.jpg?v=1646071886,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_210_Brown_pair.jpg?v=1646071886,lb,,,
aloha-sandal,,,,,,,,,Brown,,39,,,'845175064873,544.310844,shopify,deny,manual,195.00,,true,true,'845175064873,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_001_Black_pair.jpg?v=1646072022,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_210_Brown_pair.jpg?v=1646071886,lb,,,
aloha-sandal,,,,,,,,,Brown,,40,,,'845175064880,544.310844,shopify,deny,manual,195.00,,true,true,'845175064880,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_001_Black_side_1.jpg?v=1646072022,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_210_Brown_pair.jpg?v=1646071886,lb,,,
aloha-sandal,,,,,,,,,Brown,,41,,,'845175064897,544.310844,shopify,deny,manual,195.00,,true,true,'845175064897,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_001_Black_single.jpg?v=1646072022,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_210_Brown_pair.jpg?v=1646071886,lb,,,
aloha-sandal,,,,,,,,,Black,,36,,,'845175064781,544.310844,shopify,deny,manual,195.00,,true,true,'845175064781,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_043_Platino_pair.jpg?v=1646072022,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_001_Black_pair.jpg?v=1646072022,lb,,,
aloha-sandal,,,,,,,,,Black,,37,,,'845175064798,544.310844,shopify,deny,manual,195.00,,true,true,'845175064798,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_043_Platino_side.jpg?v=1646072022,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_001_Black_pair.jpg?v=1646072022,lb,,,
aloha-sandal,,,,,,,,,Black,,38,,,'845175064804,544.310844,shopify,deny,manual,195.00,,true,true,'845175064804,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_.AHA_043_platino_single.jpg?v=1646072022,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_001_Black_pair.jpg?v=1646072022,lb,,,
aloha-sandal,,,,,,,,,Black,,39,,,'845175064811,544.310844,shopify,deny,manual,195.00,,true,true,'845175064811,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_001_Black_pair.jpg?v=1646072022,lb,,,
aloha-sandal,,,,,,,,,Black,,40,,,'845175064828,544.310844,shopify,deny,manual,195.00,,true,true,'845175064828,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_001_Black_pair.jpg?v=1646072022,lb,,,
aloha-sandal,,,,,,,,,Black,,41,,,'845175064835,544.310844,shopify,deny,manual,195.00,,true,true,'845175064835,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Aloha_AHA_001_Black_pair.jpg?v=1646072022,lb,,,
