title	id	price	clicks	unpaid clicks	sale price	condition	availability	Dynamic Remarketing - active	Dynamic Remarketing - disapproved or invalid	Enhanced free listings - active	Enhanced free listings - disapproved or invalid	Free listings - active	Free listings - disapproved or invalid	Shopping ads - active	Shopping ads - disapproved or invalid	channel	country	language	additional image link	age group	brand	color	custom label 0	custom label 1	description	gender	google product category	gtin	image link	item group id	link	mpn	product type	shipping(country:price)	size
Women's Silver Ever Envelope Crossbody Bag | Johnny Loves Rosie - Original	shopify_GB_6774336225378_40027595735138	60.00 GBP	1	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/EVER-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-01.jpg?v=1664887492,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/EVER-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-06-2.jpg?v=1664887492,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/EVER-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-04-2.jpg?v=1664887492,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-3_925fcbfb-891a-415d-a34f-e56a5791f8ad.jpg?v=1664887492,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/EVER-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-03_c809d227-1ba7-46d2-bc3b-2efa7e030df5.jpg?v=1664887492,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-1_664ce4d4-16cb-406a-afdf-e0d60540fb74.jpg?v=1664887492,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/EVER-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-02_65680d78-3dd6-4bba-969a-0bbf9ae4fc5c.jpg?v=1664887492,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-3_1885d3ee-5108-49b8-8def-ddc48e5afc82.jpg?v=1664887492,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/EVER-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-06-2_68922df6-7bfe-4349-9a7d-a5f7a5c88d9d.jpg?v=1664887492,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/EVER-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-05-2.jpg?v=1664887492	adult	Johnny Loves Rosie	Silver		Low Sales - Bottom 30% Last 7 Days	This item is on pre-order:   The release date is from the week of 17th of October.  Customised orders will be processed and despatched within 7-10 working days after this release date.   Details:   - Award Winning Vegan Leather - Hand Personalised in the UK - Inside Zip Compartment + Gold Chain Strap - Dimensions: H12cm W19cm D4cm Strap: 120cm  Add some shimmer to your wardrobe this season with on-trend hues. Our Silver Ever Bag showcases fun and festive Silver Vegan Leather and an interior zip pocket for easy and safe storage for all your party essentials. This brand new design is soon to become your new day-to-night companion!	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"		https://cdn.shopify.com/s/files/1/0251/0055/0196/products/SILVER.png?v=1664887616	6774336225378	https://www.johnny-loves-rosie.com/products/silver-ever-envelope-crossbody-bag?variant=40027595735138&currency=GBP	SIL-EVER-O	Handbags	GB:0.00 GBP	Original
Women's Green Luxe Croc Sam Card Holder Purse | Johnny Loves Rosie - Original	shopify_GB_4532068483170_32067374350434	24.00 GBP	6	0	14.40 GBP	new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/GreenCrocSamSecondaryFinalPersonalised_d2bd27ba-b48b-4fac-a07b-ff1e11dd7083.jpg?v=1633609682,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/SamCardHolderMockCrocGreen.jpg?v=1633609682,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/product_croc_sam_GREEN.png?v=1633609682	adult	Johnny Loves Rosie	Green		Low Sales - Bottom 30% Last 7 Days	"Details:     - Best Selling Luxe Croc Vegan Leather - Hand Personalised in the UK - Sustainably Sourced - Dimensions: H7 x W10 x D0.2cm   With all your cards collected, afternoon shopping trips have never been easier. The  Green Luxe Croc Sam Card Holder   Purse  is ideal for those who prefer to go contactless, featuring  multiple card slots  and an  inner pocket  to keep your cards safe.   Crafted using our  best selling vegan leather  in a luxe  mock croc texture , the Green Luxe Croc Sam Card Holder   Purse is stylish and chic – it’s perfect to slot into one of our gorgeous Carrie Crossbody’s! The Green Luxe Croc Sam Card Holder   Purse can even be completed with your very  own initials  using our  bespoke hand personalisation service , hand-stamped right here at JLR HQ."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496002283	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/FrontSamCardHolderMockCrocGreen.jpg?v=1633609682	4532068483170	https://www.johnny-loves-rosie.com/products/green-luxe-croc-sam-card-holder?variant=32067374350434&currency=GBP	LC-GRN-SCH-O	Wallets & Money Clips	GB:5.95 GBP	Original
Women's Tan Archie Rectangle Keyring | Johnny Loves Rosie - Original	shopify_GB_4487825686626_31896851349602	18.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/1-TAN-CARRIE-BAG-BAILEY-STRAP-JLR_bed84495-ef13-42aa-895b-72da2ba41b7c.jpg?v=1633608775,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/Archie-Straight-Keyring_a06b9bd6-1242-4fe2-b6b9-e7affebd4d18.jpg?v=1633608775,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/PERSONALISEDTANStraightKeyring_5bab7b12-fd45-46e9-b5f2-b90f54ed12e6.jpg?v=1633608775,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/product_keyrings_rectangle_TAN.png?v=1633608775	adult	Johnny Loves Rosie	Tan		Low Sales - Bottom 30% Last 7 Days	"Details:      Dimensions:  H9 x W3.5cm      Even your keys need accessories! So keep your keys safe and collected with the Tan Archie Rectangle Keyring – you’ll be sure to never lose them again with this little luxury attached. The keyring has been designed in tan vegan leather, for a sophisticated and soft finish which attaches to your keys using the gold-plated clasp fastening at the top. A keychain must-have, why not finish off your Tan Archie Rectangle Keyring with your very own initials, monogrammed at JLR HQ with gold foiling. There is no better way to ensure no one mistakes your keys for theirs than if it has your own bespoke and unique personal touch – add up to three initials using our personalisation service."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496003068	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/tan-keyring-straight-johnny-loves-rosie-accessories.jpg?v=1633608775	4487825686626	https://www.johnny-loves-rosie.com/products/tan-straight-keyring?variant=31896851349602&currency=GBP	TAN-ARK-O	Keychains	GB:5.95 GBP	Original
Women's Mocha Beatrice Denver Set | Johnny Loves Rosie - Original	shopify_GB_6781035839586_40056736317538	89.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAGSETTEMPLATE_6_e4c28ec1-1588-4ab7-b576-a6a5b4fc29c0.png?v=1664198927,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAGSETCODE_17.png?v=1664198933	adult	Johnny Loves Rosie			Low Sales - Bottom 30% Last 7 Days	"What is included?     - 1 x Mocha Beatrice Crossbody Bag -   H17cm x W25cm x D6cm.   - 1 x  Luxe Mocha Denver Bag Strap   -  L62cm-L120cm.  - 1 x Mocha Eloise Bow Keyring -  H15cm x W15cm.  - 1 x Gift Bag -   H20cm x W25cm x D10cm.    Check out our Mocha Beatrice Denver Set. This set includes our Mocha Beatrice Crossbody Bag, a Luxe Mocha Denver Strap and a Mocha Eloise Bow. Make the Mocha Beatrice Bag truly yours by using our personalisation service. Choose up to six initials to be hand stamped at JLR HQ using luxury gold foiling."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"		https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BAG-SETS-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-17.jpg?v=1663939732	6781035839586	https://www.johnny-loves-rosie.com/products/mocha-beatrice-denver-set?variant=40056736317538&currency=GBP	40056736317538	Bags and Purses,Bags,Personalised Products,BESTSELLERS,Beatrice Crossbody Bag,BAGS SETS,Beatrice Bag Sets,FULL COLLECTION - MINUS SALE,IN STOCK	GB:0.00 GBP	Original
Women's Grey Harper Ribbon Keyring | Johnny Loves Rosie - Customised	shopify_GB_4532487290978_32083014844514	16.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/GreyHarperRibbonSecondary.jpg?v=1633610930,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/Harper-Ribbon-Keyring-2-Johnny-Loves-Rosie_9bfbf5c3-901a-4acd-9a8a-2ff981758066.jpg?v=1633610930,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/GREYHARPERRIBBON.png?v=1633679134,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/HarperKeyringGrey_370ee15f-bce6-4331-a446-43afabb1c760.jpg?v=1633610930	adult	Johnny Loves Rosie	Grey		Low Sales - Bottom 30% Last 7 Days	"Details:     Dimensions: H11.5 x W15cm          The  Grey Harper Ribbon  will be your new handbag essential! Crafted using our  sustainably sourced grosgrain ribbon , this luxury ribbon style looks perfect next to your keys or attached to your JLR bag. Completed with  gold-plated hardware , the Grey Harper Ribbon Keyring looks best with embroidered initials using our  hand personalisation service . Treat yourself, or give a gift to a loved one with the thoughtful gift of personalisation!"	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496004096	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/HarperKeyringGrey.jpg?v=1633610930	4532487290978	https://www.johnny-loves-rosie.com/products/grey-harper-ribbon-keyring?variant=32083014844514&currency=GBP	GRY-HPK-P	Keychains	GB:5.95 GBP	Customised
Women's Light Tan Stripe Carter Crossbody Bag | Johnny Loves Rosie - Original	shopify_GB_6618889125986_39488451051618	75.00 GBP	1	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/2_321b56ff-fae6-4a91-83aa-b4686e5fb81a.png?v=1638889264,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/3_e40f7024-aa47-425a-9149-6c5e976f1cad.png?v=1638889263,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/4_266a3e21-039d-44aa-9ede-298eabec99a9.png?v=1638889249	adult	Johnny Loves Rosie	Tan		Low Sales - Bottom 30% Last 7 Days	"Details:    - Soft Vegan Leather - Hand Personalised in the UK - Sustainably Sourced - Dimensions: H16.5 x W23.5cm x D9cm. Strap Length: 120cm.   Designed in our best-selling  Luxe Vegan Leather , the Carter is here in this beautiful  light tan stripe design . Crafted from  sustainably sourced  vegan leather and featuring a green & red stripe down the front for added sophistication. Detailed with  gold-plated hardware  and two zipper compartments to store all your essentials.    Wear over the shoulder with the  detachable Billie Strap , or use the top handle as desired. Add a personal touch by using our  hand-personalisation service . Choose up to three initials to be hand-stamped using  gold-foiling  onto the front, bottom or strap."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"		https://cdn.shopify.com/s/files/1/0251/0055/0196/products/1_1ce78a9f-ad5e-409b-8b24-2fd1049765df.png?v=1638889268	6618889125986	https://www.johnny-loves-rosie.com/products/light-tan-stripe-carter-crossbody-bag?variant=39488451051618&currency=GBP	39488451051618	Handbags	GB:0.00 GBP	Original
Women's Black Eloise Bow Keyring | Johnny Loves Rosie - NA	shopify_GB_4342767517794_32073348055138	10.00 GBP	5	0		new	in stock		GB	GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/BLACK-BOW-ARLO-JLR.jpg?v=1633707426,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/black-crossbody-bag-bow-style-personalised-carrie-johnny-loves-rosie-love.ciandra_2e38ce79-6f9d-412d-84ad-b80a1c75a6b3.jpg?v=1633707426,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/black-carrie-crossbody-bag-vegan-johnny-loves-rosie_dba27f07-0a21-490e-a9e5-84509d96e32e.jpg?v=1633707426,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/1-BLACK-CARRIE-BAG-LEOPARD-PRINT-STRAP-NUDE-PRINT-SCARF-JOHNNY-LOVES-ROSIE_bafe700a-c0a2-4f07-bdaf-0e5b0f4294ce.png?v=1633707426,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/1black-crossbody-bag-style-bow-style-personalised-carrie-denim-johnny-loves-rosie_77edbb4d-75cb-420d-839f-df84d80298a4.png?v=1633707426,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/large-black-bow-oversized-keyring-bagcharm_copy_eb17461b-0241-4f97-834d-04d746ac83da.jpg?v=1633707430	adult	Johnny Loves Rosie	Black	Revenue Top 20% 7 Days		"Details:    - Smooth grosgrain ribbon  - Personalised in the UK  -  Dimensions: 15 x 15cm    Crafted using smooth   grosgrain ribbon in black, o ur Eloise Bow Keyring will be the perfect addition to your keychain or JLR Bag. Featuring a secure gold-plated clasp , you'll never need to search for your keys again.   And for that extra personal touch – we can take your Eloise bow further and personalise it with your initials ! Up to three initials are available to be embroidered right here at Johnny Loves Rosie HQ. Whether you're attaching to your Carrie Bag or using as a keychain, the Eloise Bow is a great accessory to always have in hand."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496003648	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/large-black-bow-oversized-keyring-bagcharm_copy.jpg?v=1633707426	4342767517794	https://www.johnny-loves-rosie.com/products/black-bow-keyring-eloise-johnny-loves-rosie-accessories?variant=32073348055138&currency=GBP	BLK-STR-EBK-O-1	Keychains	GB:5.95 GBP	NA
Women's Tan Luxe Croc Card Holder Purse | Johnny Loves Rosie - Original	shopify_GB_4485361369186_31888519856226	24.00 GBP	4	1	14.40 GBP	new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/ecrujamesandcardholder2_eaaca4fc-7d2b-434d-850c-575d3c34c0f9.jpg?v=1633609890,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/tan-card-holder-luxe-croc-sam-johnny-loves-rosie-accessories_01b27faf-9bef-4869-9c80-fe696b111af0.jpg?v=1633609890,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/MOCK-CROC-6-SAM-CARHOLDER-JOHNNY-LOVES-ROSIE_efec01dd-c94c-4203-b1c8-621d05e10f0a.jpg?v=1633609890,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/EMERALD-TAN-BLACK-SAM-MOCK-CROC-JOHNNY-LOVES-ROSIE_c79ad40b-31b9-4285-bc9d-d1d43a61da46.jpg?v=1633609890,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/product_croc_sam_TAN.png?v=1633609890	adult	Johnny Loves Rosie	Tan		Low Sales - Bottom 30% Last 7 Days	"Details:    - Best Selling Luxe Croc Vegan Leather - Hand Personalised in the UK - Sustainably Sourced - Dimensions: H7 x W10 x D0.2cm   Keep your cards close with our Tan Luxe Croc Sam Card Holder Purse ! Sleek and slim-line , our Tan  Luxe Croc Sam Card Holder Purse in this classy tan shade is the ideal accessory for shopping trips and evening dinners. Paying for the bill has never looked so stylish! In an on-trend luxe croc texture , the Tan  Luxe Croc Sam Card Holder Purse features multiple slots to hold your all-important cards and can be completed with your very own initials using our personalisation service."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496002207	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/FrontSamCardHolderMockCrocRed.jpg?v=1633609890	4485361369186	https://www.johnny-loves-rosie.com/products/tan-luxe-croc-card-holder?variant=31888519856226&currency=GBP	LC-TAN-SCH-O	Wallets & Money Clips	GB:5.95 GBP	Original
Women's Red Sadie Saddle Bag | Johnny Loves Rosie - Customised	shopify_GB_6780343189602_40052549451874	61.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/21_10be942a-8a06-401e-bc3e-b73cfc52043f.png?v=1664899625,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/19_cb2512c3-6e1d-4347-8adc-2b4cedae5235.png?v=1664899135,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/22_63a8b5f8-95c4-4056-ad97-cebd402ef1ff.png?v=1664899625,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/20_bbabb2da-68bf-47ed-964c-7bfef7ce7d16.png?v=1664899130,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/18.png?v=1664899139,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/23_00583fcd-0387-4c6f-8c49-6fb6b4635b24.png?v=1664899613,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/REDSADIEBAG-JLR1.jpg?v=1664964166	adult	Johnny Loves Rosie	Red		Low Sales - Bottom 30% Last 7 Days	"This item is on pre order     The release date is from the week of 24th of October.  Customised orders will be processed and despatched within 7-10 working days after this release date.             Details:     - Award Winning Vegan Leather  - Hand Personalised in the UK  - Sustainably Sourced  -   Dimensions: H19 x W26 x D7 cm. Strap Length: 120cm    When in doubt, turn to our Red Sadie Saddle Bag — it will instantly elevate any look. The unique saddle silhouette and bold red design make for a winning combination, while the touch of gold detailing add versatility. Store all you essentials within the bag’s roomy interior!   Make it your own by adding your own initials, new strap and bow."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"		https://cdn.shopify.com/s/files/1/0251/0055/0196/products/3_c72d9d25-b499-486b-a20d-904c0c8bbf3a.png?v=1664898886	6780343189602	https://www.johnny-loves-rosie.com/products/red-sadie-saddle-bag?variant=40052549451874&currency=GBP	RED-SB-P	Handbags	GB:0.00 GBP	Customised
Women's Off White Luxe Croc Hunter Crossbody Bag | Johnny Loves Rosie - Original	shopify_GB_4532098990178_32067573514338	65.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHEAT-LUXE-CROC-HUNTER-2.jpg?v=1665058255,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHEAT-LUXE-CROC-HUNTER-JOHNNY-LOVES-ROSIE.jpg?v=1665058255,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHEATHUNTER_04d8f024-e19e-4116-ad30-086cd155f0c1.jpg?v=1665058255,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHEAT-LUXE-CROC-HUNTER-JOHNNY-LOVES-ROSIE-2.jpg?v=1665058255,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/OFFWHITELUXECROCHUNTER-INSIDE-JOHNNYLOVESROSIE.png?v=1665058255,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHEAT-LUXE-CROC-HUNTER-1.jpg?v=1665058255,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHEAT-LUXE-CROC-HUNTER-JOHNNY-LOVES-ROSIE-1.jpg?v=1665058255,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHEAT-LUXE-CROC-HUNTER-JOHNNY-LOVES-ROSIE-3.jpg?v=1665058255,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/bag_hunter-WHEAT_513df037-6212-4caf-a19e-38393028a277.jpg?v=1665058255	adult	Johnny Loves Rosie	White	Revenue Top 20% 7 Days		"This item is on pre-order:  The release date is from the week of 24th of October. Customised orders will be processed and despatched within 7-10 working days after this release date.    Details:    - Best Selling Luxe Croc Vegan Leather - Hand Personalised in the UK - Sustainably Sourced - Dimensions:  H16.5 x W23.5cm x D9cm . - Strap Length: 120cm.   The Off White   Croc Hunter Bag  provides a luxury finishing touch to your everyday ensemble. Whether you are dressing up or dressing down, this new  neutral Off White shade  is perfect to compliment your look. It’s chunky style features  two zipped compartments  which have plenty of space to hold your everyday items.    This stylish piece has been crafted using our  luxe croc vegan leather  and is finished with  gold-plated hardware  for an extra luxury feel. Style as a carry in hand staple, or attach the  longer strap  to transform effortlessly into a crossbody style, simply mix and match to suit your desired look. The Off White Croc Hunter Bag is the perfect choice to upgrade your accessories collection!    And why not finish your Off White Luxe Croc Hunter Crossbody Bag with a  bespoke touch  using our  hand personalisation service ? Choose up to  three initials  to be hand stamped at JLR HQ using luxury  gold foiling . The Off White Luxe Croc Hunter Crossbody Bag will bring and elegant and chic aesthetic to your outfit, and with those  unique embossed initials , the Off White Luxe Croc Hunter Crossbody Bag can be truly yours."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"	5056496001965	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/OFFWHITELUXECROCHUNTER-STRAP-JOHNNYLOVESROSIE.png?v=1665058255	4532098990178	https://www.johnny-loves-rosie.com/products/wheat-luxe-croc-hunter-crossbody-bag?variant=32067573514338&currency=GBP	LC-WHE-HB-O	Bags,Personalised Products,PRE ORDER 24/10,Women's Personalised Bags,GIFTS UNDER £100,Womens Luxe Croc Personalised Handbags,Luxe Croc Hunter Crossbody Bag,Crossbody Bags,Top Handle Bags,IN STOCK	GB:0.00 GBP	Original
Women's White Sadie Saddle Bag | Johnny Loves Rosie - Customised	shopify_GB_6618845872226_39488407011426	61.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHITE-SADIE-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-3.jpg?v=1665046971,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHITE-SADIE-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-2.jpg?v=1665046984,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHITE-SADIE-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-1.jpg?v=1665046978,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHITE-SADIE-VEGAN-LEATHER-PERSONALISED-BAG-JOHNNY-LOVES-ROSIE-4.jpg?v=1665046966,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHITE-SADIE-CROSSBODY-BAG-JOHNNY-LOVES-ROSIE.jpg?v=1665046945,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHITW-SADIE-CROSSBODY-BAG-JOHNNY-LOVES-ROSIE-09.jpg?v=1665046951,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/WHITW-SADIE-CROSSBODY-BAG-JOHNNY-LOVES-ROSIE-11.jpg?v=1665046957,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/bag_sadie-MOCHA_3b6fe470-0834-4da6-aa94-6b90553079a2.jpg?v=1665046907	adult	Johnny Loves Rosie	White		Low Sales - Bottom 30% Last 7 Days	"Details:    - Award Winning Vegan Leather - Hand Personalised in the UK - Sustainably Sourced -  Dimensions: H19 x W26 x D7 cm   Introducing our luxe Sadie Saddle Bag collection, in our brand new white shade.  Sustainably created using our award-winning vegan leather, the White Sadie Saddle Bag is the ideal style. Its on-trend neutral tone will add a chic feel to any look.  And for the perfect finishing touch , our White Sadie Saddle Bag is available for personalisation ! Simply use our bespoke personalisation service and choose up to six initials to be hand personalised at our JLR HQ, just for you . It is the perfect way to finish off your look."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"		https://cdn.shopify.com/s/files/1/0251/0055/0196/products/MochaSadieSaddleBag_600x_30bb5311-a424-41d9-8154-fc8b4a750cd6.jpg?v=1665046907	6618845872226	https://www.johnny-loves-rosie.com/products/white-sadie-saddle-bag?variant=39488407011426&currency=GBP	39488407011426	Handbags	GB:0.00 GBP	Customised
Women's Light Tan Stripe Carter Crossbody Bag | Johnny Loves Rosie - Customised	shopify_GB_6618889125986_39488451084386	81.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/2_321b56ff-fae6-4a91-83aa-b4686e5fb81a.png?v=1638889264,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/3_e40f7024-aa47-425a-9149-6c5e976f1cad.png?v=1638889263,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/4_266a3e21-039d-44aa-9ede-298eabec99a9.png?v=1638889249	adult	Johnny Loves Rosie	Tan		Low Sales - Bottom 30% Last 7 Days	"Details:    - Soft Vegan Leather - Hand Personalised in the UK - Sustainably Sourced - Dimensions: H16.5 x W23.5cm x D9cm. Strap Length: 120cm.   Designed in our best-selling  Luxe Vegan Leather , the Carter is here in this beautiful  light tan stripe design . Crafted from  sustainably sourced  vegan leather and featuring a green & red stripe down the front for added sophistication. Detailed with  gold-plated hardware  and two zipper compartments to store all your essentials.    Wear over the shoulder with the  detachable Billie Strap , or use the top handle as desired. Add a personal touch by using our  hand-personalisation service . Choose up to three initials to be hand-stamped using  gold-foiling  onto the front, bottom or strap."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"		https://cdn.shopify.com/s/files/1/0251/0055/0196/products/1_1ce78a9f-ad5e-409b-8b24-2fd1049765df.png?v=1638889268	6618889125986	https://www.johnny-loves-rosie.com/products/light-tan-stripe-carter-crossbody-bag?variant=39488451084386&currency=GBP	39488451084386	Handbags	GB:0.00 GBP	Customised
Women's Brown Stripe Rowan Long Vegan Leather Purse | Johnny Loves Rosie - Customised	shopify_GB_6608472637538_39498712678498	41.00 GBP	0	0		new	in stock	GB		GB		GB,GB		GB		Online	GB	en	https://cdn.shopify.com/s/files/1/0251/0055/0196/products/2-2.jpg?v=1638549685,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/1-1.jpg?v=1638549685,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/4_9ccb9202-3bd3-42ac-b566-86445515964b.jpg?v=1638549685,https://cdn.shopify.com/s/files/1/0251/0055/0196/products/800x800newwebsitepics_5_c8092968-b506-4892-b966-9354780209ae.png?v=1638549685	adult	Johnny Loves Rosie	Brown/Leather		Low Sales - Bottom 30% Last 7 Days	"- Award-Winning Vegan Leather  - Hand Personalised in the UK  - Sustainably Sourced  - Dimensions: W19.5cm X H10cm    Introducing the  Brown   Stripe Rowan Long Purse,  c rafted from  sustainability sourced vegan leather  & ﻿ ﻿detailed with a luxe green & red stripe  for a luxury touch. The Rowan has inside card pockets and a middle section to store your cash, cards & receipts."	female	"Clothing & Accessories > Handbags, Wallets & Cases > Handbags"		https://cdn.shopify.com/s/files/1/0251/0055/0196/products/1_2ca2a5e1-caa1-461c-a702-2e21bd7ab432.jpg?v=1635846770	6608472637538	https://www.johnny-loves-rosie.com/products/brown-stripe-rowan-long-vegan-leather-purse?variant=39498712678498&currency=GBP	39498712678498	Wallets & Money Clips	GB:5.95 GBP	Customised
